step	tag	value
136	train/batch_box_loss	0.01981299
137	train/loss_step	2.35415220
137	train/lr	0.00030000
137	train/batch_acc	0.74074074
137	train/batch_box_iou	0.02622314
137	train/batch_cls_loss	0.30120391
137	train/batch_box_loss	0.02107890
138	train/loss_step	2.55471015
138	train/lr	0.00030000
138	train/batch_acc	0.36842105
138	train/batch_box_iou	0.02916472
138	train/batch_cls_loss	0.48157001
138	train/batch_box_loss	0.02629393
139	train/loss_step	2.34233117
139	train/lr	0.00030000
139	train/batch_acc	0.44444444
139	train/batch_box_iou	0.03309210
139	train/batch_cls_loss	0.32330465
139	train/batch_box_loss	0.01704214
